interview__key	interview__id	date	time	action	originator	role	responsible__name	responsible__role
60-70-09-32	fb6bd8f0ac72482c87e953ef6aadec07	2020-01-24	06:03:21	2	SR04	1	SR04	1
60-70-09-32	fb6bd8f0ac72482c87e953ef6aadec07	2020-01-24	06:07:11	15	SR04	1	SR04	1
60-70-09-32	fb6bd8f0ac72482c87e953ef6aadec07	2020-01-24	06:07:39	14	SR04	1	SR04	1
60-70-09-32	fb6bd8f0ac72482c87e953ef6aadec07	2020-01-24	06:15:26	3	SR04	1	MJS01	2
60-70-09-32	fb6bd8f0ac72482c87e953ef6aadec07	2020-01-24	06:15:31	4	SR04	1	SR04	1
60-70-09-32	fb6bd8f0ac72482c87e953ef6aadec07	2020-01-24	06:15:32	14	SR04	1	SR04	1
60-70-09-32	fb6bd8f0ac72482c87e953ef6aadec07	2020-01-24	06:16:38	15	SR04	1	SR04	1
60-70-09-32	fb6bd8f0ac72482c87e953ef6aadec07	2020-01-24	06:19:46	14	SR04	1	SR04	1
60-70-09-32	fb6bd8f0ac72482c87e953ef6aadec07	2020-01-24	06:19:50	3	SR04	1	MJS01	2
60-70-09-32	fb6bd8f0ac72482c87e953ef6aadec07	2020-01-24	13:56:53	4	SR04	1	SR04	1
60-70-09-32	fb6bd8f0ac72482c87e953ef6aadec07	2020-01-24	13:56:53	14	SR04	1	SR04	1
60-70-09-32	fb6bd8f0ac72482c87e953ef6aadec07	2020-01-24	13:58:05	15	SR04	1	SR04	1
60-70-09-32	fb6bd8f0ac72482c87e953ef6aadec07	2020-01-24	13:58:43	14	SR04	1	SR04	1
60-70-09-32	fb6bd8f0ac72482c87e953ef6aadec07	2020-01-24	13:59:47	15	SR04	1	SR04	1
60-70-09-32	fb6bd8f0ac72482c87e953ef6aadec07	2020-01-24	14:01:41	14	SR04	1	SR04	1
60-70-09-32	fb6bd8f0ac72482c87e953ef6aadec07	2020-01-24	14:03:50	3	SR04	1	MJS01	2
60-70-09-32	fb6bd8f0ac72482c87e953ef6aadec07	2020-01-25	14:44:18	5	MJS01	2	any headquarters	3
43-80-46-16	0a8cf677b47048729be2a81b4ddc5df7	2020-01-24	11:12:21	12	namdeobawane24	1	namdeobawane24	1
43-80-46-16	0a8cf677b47048729be2a81b4ddc5df7	2020-01-24	11:12:21	0	namdeobawane24	1	MJS01	2
43-80-46-16	0a8cf677b47048729be2a81b4ddc5df7	2020-01-24	11:12:21	1	namdeobawane24	1	namdeobawane24	1
43-80-46-16	0a8cf677b47048729be2a81b4ddc5df7	2020-01-24	11:12:24	2	namdeobawane24	1	namdeobawane24	1
43-80-46-16	0a8cf677b47048729be2a81b4ddc5df7	2020-01-24	11:13:35	14	namdeobawane24	1	namdeobawane24	1
43-80-46-16	0a8cf677b47048729be2a81b4ddc5df7	2020-01-24	11:16:58	3	namdeobawane24	1	MJS01	2
43-80-46-16	0a8cf677b47048729be2a81b4ddc5df7	2020-01-24	15:38:50	4	namdeobawane24	1	namdeobawane24	1
43-80-46-16	0a8cf677b47048729be2a81b4ddc5df7	2020-01-24	15:38:50	14	namdeobawane24	1	namdeobawane24	1
43-80-46-16	0a8cf677b47048729be2a81b4ddc5df7	2020-01-24	15:39:53	3	namdeobawane24	1	MJS01	2
43-80-46-16	0a8cf677b47048729be2a81b4ddc5df7	2020-01-25	14:14:12	17	MJS01	2	MJS01	2
43-80-46-16	0a8cf677b47048729be2a81b4ddc5df7	2020-01-25	14:16:49	5	MJS01	2	any headquarters	3
70-49-51-03	47bc9694d14945a182cb36c9a51fdf1c	2020-01-24	07:22:01	12	SR04	1	SR04	1
70-49-51-03	47bc9694d14945a182cb36c9a51fdf1c	2020-01-24	07:22:01	0	SR04	1	MJS01	2
70-49-51-03	47bc9694d14945a182cb36c9a51fdf1c	2020-01-24	07:22:01	1	SR04	1	SR04	1
70-49-51-03	47bc9694d14945a182cb36c9a51fdf1c	2020-01-24	07:22:05	2	SR04	1	SR04	1
70-49-51-03	47bc9694d14945a182cb36c9a51fdf1c	2020-01-24	07:29:47	3	SR04	1	MJS01	2
70-49-51-03	47bc9694d14945a182cb36c9a51fdf1c	2020-01-24	13:22:43	4	SR04	1	SR04	1
70-49-51-03	47bc9694d14945a182cb36c9a51fdf1c	2020-01-24	13:22:44	14	SR04	1	SR04	1
70-49-51-03	47bc9694d14945a182cb36c9a51fdf1c	2020-01-24	13:23:57	3	SR04	1	MJS01	2
70-49-51-03	47bc9694d14945a182cb36c9a51fdf1c	2020-01-24	14:49:29	4	SR04	1	SR04	1
70-49-51-03	47bc9694d14945a182cb36c9a51fdf1c	2020-01-24	14:49:29	14	SR04	1	SR04	1
70-49-51-03	47bc9694d14945a182cb36c9a51fdf1c	2020-01-24	14:49:43	3	SR04	1	MJS01	2
70-49-51-03	47bc9694d14945a182cb36c9a51fdf1c	2020-01-25	14:32:37	5	MJS01	2	any headquarters	3
68-23-87-15	5d2b5c48ac1348409ab2758ddbaacb66	2020-01-24	10:55:30	12	namdeobawane24	1	namdeobawane24	1
68-23-87-15	5d2b5c48ac1348409ab2758ddbaacb66	2020-01-24	10:55:30	0	namdeobawane24	1	MJS01	2
68-23-87-15	5d2b5c48ac1348409ab2758ddbaacb66	2020-01-24	10:55:30	1	namdeobawane24	1	namdeobawane24	1
68-23-87-15	5d2b5c48ac1348409ab2758ddbaacb66	2020-01-24	10:55:58	2	namdeobawane24	1	namdeobawane24	1
68-23-87-15	5d2b5c48ac1348409ab2758ddbaacb66	2020-01-24	11:02:28	3	namdeobawane24	1	MJS01	2
68-23-87-15	5d2b5c48ac1348409ab2758ddbaacb66	2020-01-24	15:37:32	4	namdeobawane24	1	namdeobawane24	1
68-23-87-15	5d2b5c48ac1348409ab2758ddbaacb66	2020-01-24	15:37:32	14	namdeobawane24	1	namdeobawane24	1
68-23-87-15	5d2b5c48ac1348409ab2758ddbaacb66	2020-01-24	15:38:40	3	namdeobawane24	1	MJS01	2
68-23-87-15	5d2b5c48ac1348409ab2758ddbaacb66	2020-01-25	14:17:21	5	MJS01	2	any headquarters	3
10-99-77-06	77b1e034bb1544dbab8f9a40f357fadd	2020-01-24	10:16:04	12	SR04	1	SR04	1
10-99-77-06	77b1e034bb1544dbab8f9a40f357fadd	2020-01-24	10:16:04	0	SR04	1	MJS01	2
10-99-77-06	77b1e034bb1544dbab8f9a40f357fadd	2020-01-24	10:16:04	1	SR04	1	SR04	1
10-99-77-06	77b1e034bb1544dbab8f9a40f357fadd	2020-01-24	10:16:07	2	SR04	1	SR04	1
10-99-77-06	77b1e034bb1544dbab8f9a40f357fadd	2020-01-24	10:23:05	15	SR04	1	SR04	1
10-99-77-06	77b1e034bb1544dbab8f9a40f357fadd	2020-01-24	10:27:01	14	SR04	1	SR04	1
10-99-77-06	77b1e034bb1544dbab8f9a40f357fadd	2020-01-24	10:27:02	3	SR04	1	MJS01	2
10-99-77-06	77b1e034bb1544dbab8f9a40f357fadd	2020-01-24	14:45:32	4	SR04	1	SR04	1
10-99-77-06	77b1e034bb1544dbab8f9a40f357fadd	2020-01-24	14:45:33	14	SR04	1	SR04	1
10-99-77-06	77b1e034bb1544dbab8f9a40f357fadd	2020-01-24	14:46:58	3	SR04	1	MJS01	2
10-99-77-06	77b1e034bb1544dbab8f9a40f357fadd	2020-01-25	14:33:31	5	MJS01	2	any headquarters	3
11-16-69-06	87f0eceabbba448ba4ba10568c8f1d04	2020-01-24	10:18:23	12	namdeobawane24	1	namdeobawane24	1
11-16-69-06	87f0eceabbba448ba4ba10568c8f1d04	2020-01-24	10:18:23	0	namdeobawane24	1	MJS01	2
11-16-69-06	87f0eceabbba448ba4ba10568c8f1d04	2020-01-24	10:18:23	1	namdeobawane24	1	namdeobawane24	1
11-16-69-06	87f0eceabbba448ba4ba10568c8f1d04	2020-01-24	10:18:27	2	namdeobawane24	1	namdeobawane24	1
11-16-69-06	87f0eceabbba448ba4ba10568c8f1d04	2020-01-24	10:18:57	3	namdeobawane24	1	MJS01	2
11-16-69-06	87f0eceabbba448ba4ba10568c8f1d04	2020-01-24	15:34:44	4	namdeobawane24	1	namdeobawane24	1
11-16-69-06	87f0eceabbba448ba4ba10568c8f1d04	2020-01-24	15:34:44	14	namdeobawane24	1	namdeobawane24	1
11-16-69-06	87f0eceabbba448ba4ba10568c8f1d04	2020-01-24	15:35:14	3	namdeobawane24	1	MJS01	2
11-16-69-06	87f0eceabbba448ba4ba10568c8f1d04	2020-01-25	14:18:46	5	MJS01	2	any headquarters	3
37-23-72-90	da53f0ef054e44639690857264aaecd5	2020-01-24	10:28:55	12	namdeobawane24	1	namdeobawane24	1
37-23-72-90	da53f0ef054e44639690857264aaecd5	2020-01-24	10:28:55	0	namdeobawane24	1	MJS01	2
37-23-72-90	da53f0ef054e44639690857264aaecd5	2020-01-24	10:28:55	1	namdeobawane24	1	namdeobawane24	1
37-23-72-90	da53f0ef054e44639690857264aaecd5	2020-01-24	10:28:57	2	namdeobawane24	1	namdeobawane24	1
37-23-72-90	da53f0ef054e44639690857264aaecd5	2020-01-24	10:35:07	3	namdeobawane24	1	MJS01	2
37-23-72-90	da53f0ef054e44639690857264aaecd5	2020-01-24	10:35:15	4	namdeobawane24	1	namdeobawane24	1
37-23-72-90	da53f0ef054e44639690857264aaecd5	2020-01-24	10:35:16	14	namdeobawane24	1	namdeobawane24	1
37-23-72-90	da53f0ef054e44639690857264aaecd5	2020-01-24	10:36:04	3	namdeobawane24	1	MJS01	2
37-23-72-90	da53f0ef054e44639690857264aaecd5	2020-01-24	15:35:28	4	namdeobawane24	1	namdeobawane24	1
37-23-72-90	da53f0ef054e44639690857264aaecd5	2020-01-24	15:35:28	14	namdeobawane24	1	namdeobawane24	1
37-23-72-90	da53f0ef054e44639690857264aaecd5	2020-01-24	15:37:19	3	namdeobawane24	1	MJS01	2
37-23-72-90	da53f0ef054e44639690857264aaecd5	2020-01-25	14:18:02	17	MJS01	2	MJS01	2
37-23-72-90	da53f0ef054e44639690857264aaecd5	2020-01-25	14:18:12	5	MJS01	2	any headquarters	3
72-64-66-76	e8faa4db94ce49d491ef06df4fa99669	2020-01-24	10:27:09	12	SR04	1	SR04	1
72-64-66-76	e8faa4db94ce49d491ef06df4fa99669	2020-01-24	10:27:09	0	SR04	1	MJS01	2
72-64-66-76	e8faa4db94ce49d491ef06df4fa99669	2020-01-24	10:27:09	1	SR04	1	SR04	1
72-64-66-76	e8faa4db94ce49d491ef06df4fa99669	2020-01-24	10:27:12	2	SR04	1	SR04	1
72-64-66-76	e8faa4db94ce49d491ef06df4fa99669	2020-01-24	10:33:10	15	SR04	1	SR04	1
72-64-66-76	e8faa4db94ce49d491ef06df4fa99669	2020-01-24	10:58:58	14	SR04	1	SR04	1
72-64-66-76	e8faa4db94ce49d491ef06df4fa99669	2020-01-24	10:58:59	3	SR04	1	MJS01	2
72-64-66-76	e8faa4db94ce49d491ef06df4fa99669	2020-01-24	14:47:07	4	SR04	1	SR04	1
72-64-66-76	e8faa4db94ce49d491ef06df4fa99669	2020-01-24	14:47:09	14	SR04	1	SR04	1
72-64-66-76	e8faa4db94ce49d491ef06df4fa99669	2020-01-24	14:48:23	3	SR04	1	MJS01	2
72-64-66-76	e8faa4db94ce49d491ef06df4fa99669	2020-01-25	14:33:09	5	MJS01	2	any headquarters	3
09-21-11-82	191d7119ca164d728190ad1743ddc260	2020-01-24	08:46:37	12	namdeobawane24	1	namdeobawane24	1
09-21-11-82	191d7119ca164d728190ad1743ddc260	2020-01-24	08:46:37	0	namdeobawane24	1	MJS01	2
09-21-11-82	191d7119ca164d728190ad1743ddc260	2020-01-24	08:46:37	1	namdeobawane24	1	namdeobawane24	1
09-21-11-82	191d7119ca164d728190ad1743ddc260	2020-01-24	08:46:43	2	namdeobawane24	1	namdeobawane24	1
09-21-11-82	191d7119ca164d728190ad1743ddc260	2020-01-24	08:53:37	3	namdeobawane24	1	MJS01	2
09-21-11-82	191d7119ca164d728190ad1743ddc260	2020-01-24	15:23:32	4	namdeobawane24	1	namdeobawane24	1
09-21-11-82	191d7119ca164d728190ad1743ddc260	2020-01-24	15:23:33	14	namdeobawane24	1	namdeobawane24	1
09-21-11-82	191d7119ca164d728190ad1743ddc260	2020-01-24	15:25:15	3	namdeobawane24	1	MJS01	2
09-21-11-82	191d7119ca164d728190ad1743ddc260	2020-01-25	14:24:26	5	MJS01	2	any headquarters	3
98-22-51-68	2fff4e297c374e8da02abde859ce184e	2020-01-24	08:53:54	12	namdeobawane24	1	namdeobawane24	1
98-22-51-68	2fff4e297c374e8da02abde859ce184e	2020-01-24	08:53:54	0	namdeobawane24	1	MJS01	2
98-22-51-68	2fff4e297c374e8da02abde859ce184e	2020-01-24	08:53:54	1	namdeobawane24	1	namdeobawane24	1
98-22-51-68	2fff4e297c374e8da02abde859ce184e	2020-01-24	08:53:57	2	namdeobawane24	1	namdeobawane24	1
98-22-51-68	2fff4e297c374e8da02abde859ce184e	2020-01-24	08:56:36	15	namdeobawane24	1	namdeobawane24	1
98-22-51-68	2fff4e297c374e8da02abde859ce184e	2020-01-24	08:56:57	14	namdeobawane24	1	namdeobawane24	1
98-22-51-68	2fff4e297c374e8da02abde859ce184e	2020-01-24	09:00:59	3	namdeobawane24	1	MJS01	2
98-22-51-68	2fff4e297c374e8da02abde859ce184e	2020-01-24	15:25:21	4	namdeobawane24	1	namdeobawane24	1
98-22-51-68	2fff4e297c374e8da02abde859ce184e	2020-01-24	15:25:22	14	namdeobawane24	1	namdeobawane24	1
98-22-51-68	2fff4e297c374e8da02abde859ce184e	2020-01-24	15:25:51	15	namdeobawane24	1	namdeobawane24	1
98-22-51-68	2fff4e297c374e8da02abde859ce184e	2020-01-24	15:26:14	14	namdeobawane24	1	namdeobawane24	1
98-22-51-68	2fff4e297c374e8da02abde859ce184e	2020-01-24	15:28:21	3	namdeobawane24	1	MJS01	2
98-22-51-68	2fff4e297c374e8da02abde859ce184e	2020-01-25	14:23:42	17	MJS01	2	MJS01	2
98-22-51-68	2fff4e297c374e8da02abde859ce184e	2020-01-25	14:23:57	5	MJS01	2	any headquarters	3
25-49-44-40	70ab177b4c784876958b2e36b5180d70	2020-01-24	10:02:48	12	namdeobawane24	1	namdeobawane24	1
25-49-44-40	70ab177b4c784876958b2e36b5180d70	2020-01-24	10:02:48	0	namdeobawane24	1	MJS01	2
25-49-44-40	70ab177b4c784876958b2e36b5180d70	2020-01-24	10:02:48	1	namdeobawane24	1	namdeobawane24	1
25-49-44-40	70ab177b4c784876958b2e36b5180d70	2020-01-24	10:02:51	2	namdeobawane24	1	namdeobawane24	1
25-49-44-40	70ab177b4c784876958b2e36b5180d70	2020-01-24	10:09:09	3	namdeobawane24	1	MJS01	2
25-49-44-40	70ab177b4c784876958b2e36b5180d70	2020-01-24	15:32:22	4	namdeobawane24	1	namdeobawane24	1
25-49-44-40	70ab177b4c784876958b2e36b5180d70	2020-01-24	15:32:23	14	namdeobawane24	1	namdeobawane24	1
25-49-44-40	70ab177b4c784876958b2e36b5180d70	2020-01-24	15:33:33	3	namdeobawane24	1	MJS01	2
25-49-44-40	70ab177b4c784876958b2e36b5180d70	2020-01-25	14:19:52	17	MJS01	2	MJS01	2
25-49-44-40	70ab177b4c784876958b2e36b5180d70	2020-01-25	14:20:46	5	MJS01	2	any headquarters	3
50-77-58-22	93bf84f27814455bad07d72dc15280d6	2020-01-24	09:50:24	12	namdeobawane24	1	namdeobawane24	1
50-77-58-22	93bf84f27814455bad07d72dc15280d6	2020-01-24	09:50:24	0	namdeobawane24	1	MJS01	2
50-77-58-22	93bf84f27814455bad07d72dc15280d6	2020-01-24	09:50:24	1	namdeobawane24	1	namdeobawane24	1
50-77-58-22	93bf84f27814455bad07d72dc15280d6	2020-01-24	09:50:34	2	namdeobawane24	1	namdeobawane24	1
50-77-58-22	93bf84f27814455bad07d72dc15280d6	2020-01-24	09:58:51	3	namdeobawane24	1	MJS01	2
50-77-58-22	93bf84f27814455bad07d72dc15280d6	2020-01-24	15:30:06	4	namdeobawane24	1	namdeobawane24	1
50-77-58-22	93bf84f27814455bad07d72dc15280d6	2020-01-24	15:30:07	14	namdeobawane24	1	namdeobawane24	1
50-77-58-22	93bf84f27814455bad07d72dc15280d6	2020-01-24	15:31:24	3	namdeobawane24	1	MJS01	2
50-77-58-22	93bf84f27814455bad07d72dc15280d6	2020-01-25	14:22:02	5	MJS01	2	any headquarters	3
58-67-10-81	c16b264a66c745019fbb6ffc42fa7f12	2020-01-24	08:35:54	12	namdeobawane24	1	namdeobawane24	1
58-67-10-81	c16b264a66c745019fbb6ffc42fa7f12	2020-01-24	08:35:54	0	namdeobawane24	1	MJS01	2
58-67-10-81	c16b264a66c745019fbb6ffc42fa7f12	2020-01-24	08:35:54	1	namdeobawane24	1	namdeobawane24	1
58-67-10-81	c16b264a66c745019fbb6ffc42fa7f12	2020-01-24	08:35:58	2	namdeobawane24	1	namdeobawane24	1
58-67-10-81	c16b264a66c745019fbb6ffc42fa7f12	2020-01-24	08:42:46	3	namdeobawane24	1	MJS01	2
58-67-10-81	c16b264a66c745019fbb6ffc42fa7f12	2020-01-24	15:22:04	4	namdeobawane24	1	namdeobawane24	1
58-67-10-81	c16b264a66c745019fbb6ffc42fa7f12	2020-01-24	15:22:04	14	namdeobawane24	1	namdeobawane24	1
58-67-10-81	c16b264a66c745019fbb6ffc42fa7f12	2020-01-24	15:23:26	3	namdeobawane24	1	MJS01	2
58-67-10-81	c16b264a66c745019fbb6ffc42fa7f12	2020-01-25	14:24:46	5	MJS01	2	any headquarters	3
08-61-01-39	cf9ba6b50ef247a8bd7a77f82430e47f	2020-01-24	09:58:55	12	namdeobawane24	1	namdeobawane24	1
08-61-01-39	cf9ba6b50ef247a8bd7a77f82430e47f	2020-01-24	09:58:55	0	namdeobawane24	1	MJS01	2
08-61-01-39	cf9ba6b50ef247a8bd7a77f82430e47f	2020-01-24	09:58:55	1	namdeobawane24	1	namdeobawane24	1
08-61-01-39	cf9ba6b50ef247a8bd7a77f82430e47f	2020-01-24	09:58:57	2	namdeobawane24	1	namdeobawane24	1
08-61-01-39	cf9ba6b50ef247a8bd7a77f82430e47f	2020-01-24	09:59:27	3	namdeobawane24	1	MJS01	2
08-61-01-39	cf9ba6b50ef247a8bd7a77f82430e47f	2020-01-24	15:31:30	4	namdeobawane24	1	namdeobawane24	1
08-61-01-39	cf9ba6b50ef247a8bd7a77f82430e47f	2020-01-24	15:31:30	14	namdeobawane24	1	namdeobawane24	1
08-61-01-39	cf9ba6b50ef247a8bd7a77f82430e47f	2020-01-24	15:32:14	3	namdeobawane24	1	MJS01	2
08-61-01-39	cf9ba6b50ef247a8bd7a77f82430e47f	2020-01-25	14:21:47	5	MJS01	2	any headquarters	3
47-03-89-51	efa820e49b12410ba71531886a20c812	2020-01-24	09:01:40	12	namdeobawane24	1	namdeobawane24	1
47-03-89-51	efa820e49b12410ba71531886a20c812	2020-01-24	09:01:40	0	namdeobawane24	1	MJS01	2
47-03-89-51	efa820e49b12410ba71531886a20c812	2020-01-24	09:01:40	1	namdeobawane24	1	namdeobawane24	1
47-03-89-51	efa820e49b12410ba71531886a20c812	2020-01-24	09:01:43	2	namdeobawane24	1	namdeobawane24	1
47-03-89-51	efa820e49b12410ba71531886a20c812	2020-01-24	09:12:07	3	namdeobawane24	1	MJS01	2
47-03-89-51	efa820e49b12410ba71531886a20c812	2020-01-24	15:28:28	4	namdeobawane24	1	namdeobawane24	1
47-03-89-51	efa820e49b12410ba71531886a20c812	2020-01-24	15:28:29	14	namdeobawane24	1	namdeobawane24	1
47-03-89-51	efa820e49b12410ba71531886a20c812	2020-01-24	15:29:47	3	namdeobawane24	1	MJS01	2
47-03-89-51	efa820e49b12410ba71531886a20c812	2020-01-25	14:22:42	17	MJS01	2	MJS01	2
47-03-89-51	efa820e49b12410ba71531886a20c812	2020-01-25	14:23:11	5	MJS01	2	any headquarters	3
48-99-02-76	f95258f57e984a699685a6125e0628b0	2020-01-24	10:17:12	12	namdeobawane24	1	namdeobawane24	1
48-99-02-76	f95258f57e984a699685a6125e0628b0	2020-01-24	10:17:12	0	namdeobawane24	1	MJS01	2
48-99-02-76	f95258f57e984a699685a6125e0628b0	2020-01-24	10:17:12	1	namdeobawane24	1	namdeobawane24	1
48-99-02-76	f95258f57e984a699685a6125e0628b0	2020-01-24	10:17:20	2	namdeobawane24	1	namdeobawane24	1
48-99-02-76	f95258f57e984a699685a6125e0628b0	2020-01-24	10:18:02	3	namdeobawane24	1	MJS01	2
48-99-02-76	f95258f57e984a699685a6125e0628b0	2020-01-24	15:34:00	4	namdeobawane24	1	namdeobawane24	1
48-99-02-76	f95258f57e984a699685a6125e0628b0	2020-01-24	15:34:01	14	namdeobawane24	1	namdeobawane24	1
48-99-02-76	f95258f57e984a699685a6125e0628b0	2020-01-24	15:34:27	3	namdeobawane24	1	MJS01	2
48-99-02-76	f95258f57e984a699685a6125e0628b0	2020-01-25	14:19:11	5	MJS01	2	any headquarters	3
17-27-54-89	209aa1b34fcd459fa67b6047aff459d4	2020-01-24	07:10:10	12	namdeobawane24	1	namdeobawane24	1
17-27-54-89	209aa1b34fcd459fa67b6047aff459d4	2020-01-24	07:10:10	0	namdeobawane24	1	MJS01	2
17-27-54-89	209aa1b34fcd459fa67b6047aff459d4	2020-01-24	07:10:10	1	namdeobawane24	1	namdeobawane24	1
17-27-54-89	209aa1b34fcd459fa67b6047aff459d4	2020-01-24	07:10:12	2	namdeobawane24	1	namdeobawane24	1
17-27-54-89	209aa1b34fcd459fa67b6047aff459d4	2020-01-24	07:14:36	14	namdeobawane24	1	namdeobawane24	1
17-27-54-89	209aa1b34fcd459fa67b6047aff459d4	2020-01-24	07:19:01	3	namdeobawane24	1	MJS01	2
17-27-54-89	209aa1b34fcd459fa67b6047aff459d4	2020-01-24	15:03:41	4	namdeobawane24	1	namdeobawane24	1
17-27-54-89	209aa1b34fcd459fa67b6047aff459d4	2020-01-24	15:03:42	14	namdeobawane24	1	namdeobawane24	1
17-27-54-89	209aa1b34fcd459fa67b6047aff459d4	2020-01-24	15:05:24	3	namdeobawane24	1	MJS01	2
17-27-54-89	209aa1b34fcd459fa67b6047aff459d4	2020-01-25	14:30:49	5	MJS01	2	any headquarters	3
33-28-23-66	2bdbcd2111c84eef9ccf5000ff6c5d4e	2020-01-24	07:28:57	12	namdeobawane24	1	namdeobawane24	1
33-28-23-66	2bdbcd2111c84eef9ccf5000ff6c5d4e	2020-01-24	07:28:57	0	namdeobawane24	1	MJS01	2
33-28-23-66	2bdbcd2111c84eef9ccf5000ff6c5d4e	2020-01-24	07:28:57	1	namdeobawane24	1	namdeobawane24	1
33-28-23-66	2bdbcd2111c84eef9ccf5000ff6c5d4e	2020-01-24	07:29:00	2	namdeobawane24	1	namdeobawane24	1
33-28-23-66	2bdbcd2111c84eef9ccf5000ff6c5d4e	2020-01-24	07:36:13	3	namdeobawane24	1	MJS01	2
33-28-23-66	2bdbcd2111c84eef9ccf5000ff6c5d4e	2020-01-24	15:07:13	4	namdeobawane24	1	namdeobawane24	1
33-28-23-66	2bdbcd2111c84eef9ccf5000ff6c5d4e	2020-01-24	15:07:13	14	namdeobawane24	1	namdeobawane24	1
33-28-23-66	2bdbcd2111c84eef9ccf5000ff6c5d4e	2020-01-24	15:09:16	3	namdeobawane24	1	MJS01	2
33-28-23-66	2bdbcd2111c84eef9ccf5000ff6c5d4e	2020-01-25	14:29:32	17	MJS01	2	MJS01	2
33-28-23-66	2bdbcd2111c84eef9ccf5000ff6c5d4e	2020-01-25	14:29:39	5	MJS01	2	any headquarters	3
91-00-05-59	2c351fb0e68042e7bd1d9c6df17f1151	2020-01-24	06:56:22	12	namdeobawane24	1	namdeobawane24	1
91-00-05-59	2c351fb0e68042e7bd1d9c6df17f1151	2020-01-24	06:56:22	0	namdeobawane24	1	MJS01	2
91-00-05-59	2c351fb0e68042e7bd1d9c6df17f1151	2020-01-24	06:56:22	1	namdeobawane24	1	namdeobawane24	1
91-00-05-59	2c351fb0e68042e7bd1d9c6df17f1151	2020-01-24	06:56:27	2	namdeobawane24	1	namdeobawane24	1
91-00-05-59	2c351fb0e68042e7bd1d9c6df17f1151	2020-01-24	06:57:29	15	namdeobawane24	1	namdeobawane24	1
91-00-05-59	2c351fb0e68042e7bd1d9c6df17f1151	2020-01-24	06:57:55	14	namdeobawane24	1	namdeobawane24	1
91-00-05-59	2c351fb0e68042e7bd1d9c6df17f1151	2020-01-24	07:03:34	3	namdeobawane24	1	MJS01	2
91-00-05-59	2c351fb0e68042e7bd1d9c6df17f1151	2020-01-24	15:00:57	4	namdeobawane24	1	namdeobawane24	1
91-00-05-59	2c351fb0e68042e7bd1d9c6df17f1151	2020-01-24	15:00:57	14	namdeobawane24	1	namdeobawane24	1
91-00-05-59	2c351fb0e68042e7bd1d9c6df17f1151	2020-01-24	15:02:29	3	namdeobawane24	1	MJS01	2
91-00-05-59	2c351fb0e68042e7bd1d9c6df17f1151	2020-01-25	14:31:19	5	MJS01	2	any headquarters	3
16-72-07-81	2df7c2d2e64d45a4861f70a3a2ad6828	2020-01-24	06:36:41	12	namdeobawane24	1	namdeobawane24	1
16-72-07-81	2df7c2d2e64d45a4861f70a3a2ad6828	2020-01-24	06:36:41	0	namdeobawane24	1	MJS01	2
16-72-07-81	2df7c2d2e64d45a4861f70a3a2ad6828	2020-01-24	06:36:41	1	namdeobawane24	1	namdeobawane24	1
16-72-07-81	2df7c2d2e64d45a4861f70a3a2ad6828	2020-01-24	06:36:50	2	namdeobawane24	1	namdeobawane24	1
16-72-07-81	2df7c2d2e64d45a4861f70a3a2ad6828	2020-01-24	06:45:09	3	namdeobawane24	1	MJS01	2
16-72-07-81	2df7c2d2e64d45a4861f70a3a2ad6828	2020-01-24	14:57:58	4	namdeobawane24	1	namdeobawane24	1
16-72-07-81	2df7c2d2e64d45a4861f70a3a2ad6828	2020-01-24	14:57:59	14	namdeobawane24	1	namdeobawane24	1
16-72-07-81	2df7c2d2e64d45a4861f70a3a2ad6828	2020-01-24	14:59:47	3	namdeobawane24	1	MJS01	2
16-72-07-81	2df7c2d2e64d45a4861f70a3a2ad6828	2020-01-25	14:32:08	5	MJS01	2	any headquarters	3
71-35-28-92	65fbfcab7f6c4f7dbe8a13255e4c1e8c	2020-01-24	07:04:27	12	namdeobawane24	1	namdeobawane24	1
71-35-28-92	65fbfcab7f6c4f7dbe8a13255e4c1e8c	2020-01-24	07:04:27	0	namdeobawane24	1	MJS01	2
71-35-28-92	65fbfcab7f6c4f7dbe8a13255e4c1e8c	2020-01-24	07:04:27	1	namdeobawane24	1	namdeobawane24	1
71-35-28-92	65fbfcab7f6c4f7dbe8a13255e4c1e8c	2020-01-24	07:04:29	2	namdeobawane24	1	namdeobawane24	1
71-35-28-92	65fbfcab7f6c4f7dbe8a13255e4c1e8c	2020-01-24	07:08:05	3	namdeobawane24	1	MJS01	2
71-35-28-92	65fbfcab7f6c4f7dbe8a13255e4c1e8c	2020-01-24	15:02:35	4	namdeobawane24	1	namdeobawane24	1
71-35-28-92	65fbfcab7f6c4f7dbe8a13255e4c1e8c	2020-01-24	15:02:35	14	namdeobawane24	1	namdeobawane24	1
71-35-28-92	65fbfcab7f6c4f7dbe8a13255e4c1e8c	2020-01-24	15:03:35	3	namdeobawane24	1	MJS01	2
71-35-28-92	65fbfcab7f6c4f7dbe8a13255e4c1e8c	2020-01-25	14:31:05	5	MJS01	2	any headquarters	3
07-54-91-23	67c0e5641b234a72bd27cedf16b84738	2020-01-24	07:19:46	12	namdeobawane24	1	namdeobawane24	1
07-54-91-23	67c0e5641b234a72bd27cedf16b84738	2020-01-24	07:19:46	0	namdeobawane24	1	MJS01	2
